name	stargazers_count	html_url
cheat-on-content	3055	https://github.com/XBuilderLAB/cheat-on-content
vggt-omega	2135	https://github.com/facebookresearch/vggt-omega
smartNode	2010	https://github.com/Tong89/smartNode
Pixal3D	1574	https://github.com/TencentARC/Pixal3D
PaperSpine	1497	https://github.com/WUBING2023/PaperSpine
rkn-block-checker	1376	https://github.com/MayersScott/rkn-block-checker
Gopay_plus_automatic	1253	https://github.com/ywnd1144/Gopay_plus_automatic
invisible_playwright	1082	https://github.com/feder-cr/invisible_playwright
Lance	1044	https://github.com/bytedance/Lance
HRM-Text	942	https://github.com/sapientinc/HRM-Text
