name	stargazers_count	html_url
yao-open-prompts	2307	https://github.com/yaojingang/yao-open-prompts
book-to-skill	2176	https://github.com/virgiliojr94/book-to-skill
opensquilla	2070	https://github.com/opensquilla/opensquilla
vggt-omega	1953	https://github.com/facebookresearch/vggt-omega
awesome-agentic-ai-zh	1758	https://github.com/WenyuChiou/awesome-agentic-ai-zh
minimind-o	1608	https://github.com/jingyaogong/minimind-o
smartNode	1539	https://github.com/Tong89/smartNode
Pixal3D	1529	https://github.com/TencentARC/Pixal3D
anysearch-skill	1488	https://github.com/anysearch-ai/anysearch-skill
rkn-block-checker	1358	https://github.com/MayersScott/rkn-block-checker
