name	stargazers_count	html_url
nuwa-skill	16277	https://github.com/alchaincyf/nuwa-skill
lingbot-map	5187	https://github.com/Robbyant/lingbot-map
OpenChronicle	1874	https://github.com/Einsia/OpenChronicle
MasterHttpRelayVPN	1724	https://github.com/masterking32/MasterHttpRelayVPN
gemma-tuner-multimodal	1396	https://github.com/mattmireles/gemma-tuner-multimodal
TileKernels	1347	https://github.com/deepseek-ai/TileKernels
UZI-Skill	1305	https://github.com/wbh604/UZI-Skill
SNI-Spoofing	1220	https://github.com/patterniha/SNI-Spoofing
advisor-ledger	1108	https://github.com/the-hidden-fish/advisor-ledger
oransim	1035	https://github.com/OranAi-Ltd/oransim
