name	stargazers_count	html_url
mempalace	50199	https://github.com/MemPalace/mempalace
caveman	49266	https://github.com/JuliusBrussee/caveman
graphify	37316	https://github.com/safishamsi/graphify
nuwa-skill	15986	https://github.com/alchaincyf/nuwa-skill
OpenHarness	11491	https://github.com/HKUDS/OpenHarness
OpenMythos	11033	https://github.com/kyegomez/OpenMythos
browser-harness	7899	https://github.com/browser-use/browser-harness
khazix-skills	6264	https://github.com/KKKKhazix/khazix-skills
video-use	5317	https://github.com/browser-use/video-use
lingbot-map	5028	https://github.com/Robbyant/lingbot-map
