name	stargazers_count	html_url
nanobot	26358	https://github.com/HKUDS/nanobot
ClawWork	5706	https://github.com/HKUDS/ClawWork
financial-services-plugins	4066	https://github.com/anthropics/financial-services-plugins
Agent-Reach	2329	https://github.com/Panniantong/Agent-Reach
GLM-OCR	1800	https://github.com/zai-org/GLM-OCR
FastCode	1455	https://github.com/HKUDS/FastCode
dataclaw	1454	https://github.com/peteromallet/dataclaw
OpenPlanter	1363	https://github.com/ShinMegamiBoson/OpenPlanter
claude-seo	1251	https://github.com/AgriciDaniel/claude-seo
claw-compactor	1125	https://github.com/aeromomo/claw-compactor
