name	stargazers_count	html_url
Unlimited-OCR	12428	https://github.com/baidu/Unlimited-OCR
DeepSpec	5196	https://github.com/deepseek-ai/DeepSpec
exploitarium	2984	https://github.com/bikini/exploitarium
aur-malware-check	1901	https://github.com/lenucksi/aur-malware-check
JoyAI-VL-Interaction	890	https://github.com/jd-opensource/JoyAI-VL-Interaction
HypoMux	845	https://github.com/Hypostasis-Cat/HypoMux
dots.tts	808	https://github.com/rednote-hilab/dots.tts
Codex-5.5-codex-instruct-5.5	763	https://github.com/yynxxxxx/Codex-5.5-codex-instruct-5.5
qiaomu-goal-meta-skill	737	https://github.com/joeseesun/qiaomu-goal-meta-skill
Boogu-Image	633	https://github.com/boogu-project/Boogu-Image
