name	stargazers_count	html_url
jev-ultrafast	8386	https://github.com/browser-use/jev-ultrafast
PRAXIST	6192	https://github.com/sapientinc/PRAXIST
reef	3667	https://github.com/Human-Agent-Society/reef
commerce-agents	2976	https://github.com/anthropics/commerce-agents
sepia	2689	https://github.com/Nanako0129/sepia
wechat-intelligence-hub	2434	https://github.com/Rion-Wu-tech/wechat-intelligence-hub
Edge0	2006	https://github.com/Edge0-AI/Edge0
SemIf	1931	https://github.com/TheoLeeCJ/SemIf
holo-card-studio	1682	https://github.com/EverettFish/holo-card-studio
WeMM-Embedding	1621	https://github.com/Tencent/WeMM-Embedding
