name	stargazers_count	html_url
Unlimited-OCR	14100	https://github.com/baidu/Unlimited-OCR
DeepSpec	6576	https://github.com/deepseek-ai/DeepSpec
X4G	4800	https://github.com/x4gKing/X4G
exploitarium	3881	https://github.com/bikini/exploitarium
Codex-5.5-codex-instruct-5.5	1783	https://github.com/yynxxxxx/Codex-5.5-codex-instruct-5.5
tabfm	1703	https://github.com/google-research/tabfm
jacobian-lens	1210	https://github.com/anthropics/jacobian-lens
CyberPPT	1155	https://github.com/crazyykhllc-bit/CyberPPT
lingbot-world-v2	913	https://github.com/Robbyant/lingbot-world-v2
radiology-skills	729	https://github.com/huang-sir1/radiology-skills
