name	stargazers_count	html_url
autoresearch	38416	https://github.com/karpathy/autoresearch
CLI-Anything	16549	https://github.com/HKUDS/CLI-Anything
CoPaw	12275	https://github.com/agentscope-ai/CoPaw
edict	10065	https://github.com/cft0808/edict
Agent-Reach	9498	https://github.com/Panniantong/Agent-Reach
CorridorKey	7829	https://github.com/nikopueringer/CorridorKey
financial-services-plugins	6174	https://github.com/anthropics/financial-services-plugins
OBLITERATUS	3021	https://github.com/elder-plinius/OBLITERATUS
geo-seo-claude	2626	https://github.com/zubair-trabzada/geo-seo-claude
wechat-decrypt	2032	https://github.com/ylytdeng/wechat-decrypt
