name	stargazers_count	html_url
Unlimited-OCR	14104	https://github.com/baidu/Unlimited-OCR
DeepSpec	6578	https://github.com/deepseek-ai/DeepSpec
X4G	4843	https://github.com/x4gKing/X4G
exploitarium	3880	https://github.com/bikini/exploitarium
Codex-5.5-codex-instruct-5.5	1783	https://github.com/yynxxxxx/Codex-5.5-codex-instruct-5.5
tabfm	1703	https://github.com/google-research/tabfm
claude-real-video	1559	https://github.com/HUANGCHIHHUNGLeo/claude-real-video
shepherd	1370	https://github.com/shepherd-agents/shepherd
agent-apprenticeship	1314	https://github.com/Forsy-AI/agent-apprenticeship
zhengxi-views	1255	https://github.com/lyra81604/zhengxi-views
