name	stargazers_count	html_url
CoPaw	9017	https://github.com/agentscope-ai/CoPaw
ClawWork	6684	https://github.com/HKUDS/ClawWork
Agent-Reach	6465	https://github.com/Panniantong/Agent-Reach
financial-services-plugins	5462	https://github.com/anthropics/financial-services-plugins
edict	4449	https://github.com/cft0808/edict
vphone-cli	3185	https://github.com/Lakr233/vphone-cli
pm-skills	3181	https://github.com/phuryn/pm-skills
dataclaw	1860	https://github.com/peteromallet/dataclaw
OBLITERATUS	1804	https://github.com/elder-plinius/OBLITERATUS
claude-seo	1694	https://github.com/AgriciDaniel/claude-seo
