name	stargazers_count	html_url
colleague-skill	14401	https://github.com/titanwings/colleague-skill
nuwa-skill	11201	https://github.com/alchaincyf/nuwa-skill
turboquant_plus	6269	https://github.com/TheTom/turboquant_plus
OmniVoice	3504	https://github.com/k2-fsa/OmniVoice
any-auto-register	3013	https://github.com/zc-zhangchen/any-auto-register
yourself-skill	2112	https://github.com/notdog1998/yourself-skill
see-through	2038	https://github.com/shitagaki-lab/see-through
ministack	2009	https://github.com/ministackorg/ministack
codex-console	1960	https://github.com/dou-jiang/codex-console
leak-check	1899	https://github.com/garinasset/leak-check
