name	stargazers_count	html_url
DeepSpec	6691	https://github.com/deepseek-ai/DeepSpec
X4G	5758	https://github.com/x4gKing/X4G
exploitarium	3965	https://github.com/bikini/exploitarium
gpt-5.6-instruct	2039	https://github.com/MDX-Tom/gpt-5.6-instruct
Codex-5.5-codex-instruct-5.5	1945	https://github.com/yynxxxxx/Codex-5.5-codex-instruct-5.5
claude-real-video	1731	https://github.com/HUANGCHIHHUNGLeo/claude-real-video
fable-method	1701	https://github.com/Sahir619/fable-method
shepherd	1477	https://github.com/shepherd-agents/shepherd
jacobian-lens	1453	https://github.com/anthropics/jacobian-lens
CyberPPT	1340	https://github.com/crazyykhllc-bit/CyberPPT
