name	stargazers_count	html_url
nature-skills	7648	https://github.com/Yuan1z0825/nature-skills
claude-for-legal	6941	https://github.com/anthropics/claude-for-legal
copy-fail-CVE-2026-31431	3828	https://github.com/theori-io/copy-fail-CVE-2026-31431
mhr-cfw	3664	https://github.com/denuitt1/mhr-cfw
MasterHttpRelayVPN	3460	https://github.com/masterking32/MasterHttpRelayVPN
SoftwareCopyright-Skill	3088	https://github.com/Fokkyp/SoftwareCopyright-Skill
CodexPlusPlus	2753	https://github.com/BigPizzaV3/CodexPlusPlus
OpenChronicle	2628	https://github.com/Einsia/OpenChronicle
agent-sprite-forge	2191	https://github.com/0x0funky/agent-sprite-forge
gpt_image_2_skill	2165	https://github.com/wuyoscar/gpt_image_2_skill
