port	total_count	req_count
wget	436	436
git	338	338
ffmpeg	333	333
cmake	293	293
coreutils	280	280
htop	245	245
nmap	244	244
yt-dlp	243	243
bash	242	242
ImageMagick	240	240
curl	232	232
autoconf	209	209
automake	208	208
rsync	208	208
jq	206	206
tree	192	192
go	183	183
gawk	179	179
pkgconfig	173	173
gnupg2	164	164
inetutils	163	163
exiftool	161	161
grep	161	161
tmux	157	157
unrar	157	157
gmake	150	150
openssh	150	150
pandoc	149	149
gsed	148	148
p7zip	143	143
findutils	142	142
xorg-server	138	138
rlwrap	136	136
ninja	133	133
dos2unix	133	133
ripgrep	130	130
bash-completion	130	130
smartmontools	128	128
ghostscript	127	127
gh	127	127
cargo	125	125
graphviz	124	124
vim	123	123
rust	123	123
openssl	120	120
glib2	118	118
lynx	118	118
poppler	117	117
aspell-dict-en	116	116
bison	116	116
watch	114	114
meson	112	112
gnutar	110	110
emacs	110	110
fzf	110	110
perl5	108	108
python311	107	107
iperf3	105	105
sqlite3	103	103
tk	100	100
python313	99	99
python312	98	98
aspell	97	97
gnuplot	96	96
zsh	94	94
mtr	91	91
cctools	91	91
lzip	89	89
nasm	89	89
port_cutleaves	89	89
libtool	88	88
texlive-latex-extra	88	88
uv	87	87
subversion	87	87
python314	87	87
gzip	86	86
libsdl2	86	86
emacs-app	86	86
openssl3	85	85
py-pip	84	84
nano	82	82
neovim	82	82
texinfo	82	82
fd	82	82
xz	81	81
tesseract-eng	81	81
bat	81	81
tcl	81	81
boost	79	79
neofetch	79	79
qemu	79	79
texlive	78	78
gmp	78	78
py312-pip	78	78
libxml2	77	77
readline	77	77
util-linux	76	76
mc	76	76
py313-pip	76	76
youtube-dl	75	75
