formula	count
openssl@3	475726
ca-certificates	395515
python@3.14	321180
gh	318383
sqlite	316887
node	287283
libcap	253946
xz	239071
bubblewrap	233086
zstd	216307
glib	209302
ffmpeg	198155
awscli	181260
uv	174872
readline	174484
libffi	174394
fontconfig	170876
pcre2	162558
lz4	160250
icu4c@78	157920
cmake	152046
libtiff	151318
jpeg-turbo	150162
gmp	138500
mpdecimal	135697
libngtcp2	129789
harfbuzz	125193
libnghttp3	125130
git	123655
libpng	121209
fmt	118418
gcc	118360
libunistring	117528
libx11	116904
gettext	116791
little-cms2	115778
ncurses	115120
llhttp	113472
libvmaf	111012
expat	107469
pkgconf	107174
zlib-ng-compat	103795
jq	103654
go	103456
poppler	102199
c-ares	101828
graphite2	97359
python@3.13	97243
freetype	95889
libxext	88770
gnupg	86934
xorgproto	86014
pango	85060
brotli	84836
giflib	84050
llvm	83179
protobuf	82998
sdl3	82616
tmux	82517
libnghttp2	80334
coreutils	79034
hdrhistogram_c	77986
openexr	75130
gnutls	74641
libxcb	74172
cairo	73588
python@3.12	73176
imagemagick	72712
certifi	70686
deno	69730
xcbeautify	69526
yt-dlp	68700
pixman	68188
mise	67957
gdk-pixbuf	67598
luajit	67225
gpgme	66006
sdl2-compat	65805
openjph	65601
json-c	65579
pipx	65531
curl	65252
z3	65158
libssh2	64598
x265	63067
libxau	62801
dav1d	62444
oniguruma	62265
pnpm	62224
webp	61966
just	61146
libxdmcp	60926
docker	60646
libxrender	59492
ripgrep	59284
libuv	59005
krb5	58589
libomp	57499
binutils	57183
libevent	57109
