formula	count
ca-certificates	520201
openssl@3	447368
xz	359522
sqlite	358088
python@3.14	331122
zstd	273851
node	257333
gh	253330
readline	229652
glib	213990
lz4	212842
icu4c@78	198373
pcre2	192754
uv	189280
awscli	186843
ffmpeg	177410
mpdecimal	169229
libunistring	167353
libnghttp2	163445
libpng	161913
fontconfig	149909
gmp	149143
libngtcp2	145309
gnutls	144715
cmake	144441
gettext	144004
jpeg-turbo	143013
expat	141337
little-cms2	139679
llhttp	135444
freetype	135106
ncurses	132009
simdjson	131032
harfbuzz	129982
libtiff	129363
go	127595
libx11	125295
libnghttp3	122311
pkgconf	119852
zlib-ng-compat	118914
brotli	114688
giflib	110360
git	109602
libxext	109070
gnupg	108227
xorgproto	106843
coreutils	101957
simdutf	100710
fmt	100167
aom	98731
libgpg-error	98579
llvm	98240
nettle	98083
libvmaf	96103
c-ares	95444
merve	93154
unbound	91097
libuv	91050
pixman	87399
cairo	87392
libxcb	87180
nbytes	86105
libksba	85443
ada-url	85198
libedit	84408
x265	84393
mise	84269
libxau	83325
docker	83169
imagemagick	83041
xcbeautify	82654
m4	81924
libxdmcp	81541
pnpm	81381
libxrender	79738
dav1d	79628
graphite2	79276
libusb	78381
gemini-cli	78325
certifi	77978
python@3.13	77593
libffi	77102
ruby	76400
bzip2	76010
libgit2	73431
lzo	73411
protobuf	73393
openjph	72320
ripgrep	72100
jq	71767
hdrhistogram_c	71459
libomp	70092
krb5	69753
openjdk	69717
libssh2	68855
uvwasi	68793
gcc	68784
pango	68647
libgcrypt	68279
pyenv	66839
