formula	count
ca-certificates	499323
openssl@3	458376
xz	383117
sqlite	370494
python@3.14	362283
zstd	288583
node	278840
gh	255298
readline	240241
lz4	226272
glib	213850
icu4c@78	205769
pcre2	196806
libnghttp2	186715
awscli	184094
uv	184071
ffmpeg	181344
libunistring	175655
mpdecimal	175030
libpng	170582
llhttp	156745
gmp	154139
gnutls	151684
expat	150297
jpeg-turbo	149248
little-cms2	148486
gettext	146322
freetype	143302
simdjson	142075
libngtcp2	140617
harfbuzz	134951
fontconfig	133613
libtiff	131725
ncurses	131644
cmake	129583
go	127227
zlib-ng-compat	126417
libx11	125951
pkgconf	121524
brotli	120453
giflib	117172
git	116042
simdutf	114565
libxext	113539
unbound	112704
gnupg	111826
libnghttp3	111755
xorgproto	111390
coreutils	107508
merve	106351
libgpg-error	104654
fmt	103606
libvmaf	103163
c-ares	99519
python@3.13	98280
libuv	97740
llvm	95932
aom	95911
nettle	95298
nbytes	94881
pixman	91621
x265	90784
ada-url	90672
libxcb	90410
libedit	90111
cairo	89710
libxau	88670
mise	87741
docker	87701
m4	87349
libxdmcp	86375
libksba	85264
libxrender	84860
libffi	83400
dav1d	83266
xcbeautify	82079
bzip2	81562
certifi	79728
pnpm	78836
libgit2	78458
lzo	77441
imagemagick	76903
hdrhistogram_c	76006
ruby	75726
jq	75399
curl	75245
gemini-cli	75103
libusb	74778
uvwasi	73543
openjph	73292
ripgrep	72982
libgcrypt	72807
python@3.12	72705
gcc	72219
krb5	72105
graphite2	71920
libssh2	71197
protobuf	70278
libomp	70126
pango	68642
