formula	count
openssl@3	508702
ca-certificates	434050
xz	426629
sqlite	374130
python@3.14	348735
gh	320349
zstd	306012
node	290233
readline	253384
lz4	235656
libnghttp2	233819
icu4c@78	219197
libpng	211631
glib	203233
ffmpeg	202083
pcre2	201057
libunistring	185443
awscli	185023
simdjson	184523
mpdecimal	181248
libngtcp2	181066
uv	170690
harfbuzz	162808
gmp	162559
little-cms2	157253
expat	156400
jpeg-turbo	155690
gettext	151104
freetype	150187
simdutf	149085
cmake	148852
llhttp	146415
merve	139878
git	137145
giflib	136184
ncurses	134237
libtiff	132370
zlib-ng-compat	132147
go	131085
libx11	126865
pkgconf	125650
brotli	123713
coreutils	122261
gnutls	120058
libnghttp3	116595
libxext	116286
libvmaf	115479
xorgproto	113538
nbytes	112258
libgpg-error	112192
gnupg	109536
fontconfig	108536
x265	107576
libuv	106084
python@3.13	106012
c-ares	104458
fmt	99417
unbound	98132
libgcrypt	93312
gemini-cli	92099
mise	91924
pixman	91864
ada-url	91400
m4	91169
libxcb	91090
libffi	90901
libxau	90433
libedit	89622
llvm	88676
cairo	88215
libxdmcp	87547
libxrender	86087
dav1d	85953
bzip2	85729
xcbeautify	83724
libmpc	82098
ollama	81310
openexr	81158
jq	79885
nettle	79852
hdrhistogram_c	79817
python@3.12	78419
uvwasi	77556
krb5	77408
lzo	76803
ripgrep	76256
certifi	75996
gcc	75845
openjph	72793
libksba	72455
imagemagick	71194
graphite2	70797
libssh2	70771
unzip	70715
curl	70482
ruby	70300
opus	70108
libomp	69764
svt-av1	69684
libevent	69512
