formula	count
ca-certificates	480837
openssl@3	448779
xz	427092
sqlite	411881
zstd	362707
node	356678
gh	332251
readline	302576
icu4c@78	289826
lz4	251267
harfbuzz	240914
python@3.14	240394
libunistring	235510
libnghttp2	234106
pcre2	230121
glib	227559
simdjson	211015
mpdecimal	201582
libngtcp2	200810
freetype	198384
awscli	197533
uv	196301
libpng	186648
gettext	184196
libuv	179572
ffmpeg	179166
jpeg-turbo	175701
brotli	171228
cmake	166793
gmp	159467
expat	157952
libnghttp3	149496
pkgconf	149456
ncurses	148936
libtiff	147761
go	147676
libx11	146864
zlib-ng-compat	146395
git	140585
ada-url	139340
giflib	133378
little-cms2	132325
libxext	129524
c-ares	128945
xorgproto	126695
gemini-cli	117971
openexr	116810
fmt	116496
fontconfig	108430
gnupg	107713
m4	106544
libffi	102607
llhttp	101355
uvwasi	101222
bzip2	99537
hdrhistogram_c	98666
libxcb	96873
libxau	96283
dav1d	94820
python@3.13	94600
libxdmcp	93386
gcc	92988
svt-av1	91494
pango	90730
libedit	90322
aom	90245
pixman	90001
libxrender	89831
gnutls	89378
krb5	88036
coreutils	86368
cairo	85629
mise	85478
imagemagick	85234
unzip	83750
berkeley-db@5	83558
protobuf	83118
poppler	81148
libssh2	80716
pipx	80598
p11-kit	79935
libmpc	79568
libgpg-error	79144
yt-dlp	79118
deno	77982
jq	76995
libvpx	76754
libgcrypt	76480
opus	76147
curl	74653
xcbeautify	74480
libtasn1	74386
libevent	73811
libidn2	73719
lzo	72287
unbound	72019
sdl2	71080
libxcrypt	70600
x265	69118
libomp	68557
