formula	count
ca-certificates	541505
openssl@3	518184
python@3.14	293628
gh	287273
node	263877
ffmpeg	226499
glib	223560
sqlite	221560
uv	212285
awscli	210401
pkgconf	200857
fontconfig	192562
harfbuzz	184249
xz	182792
cmake	169704
zstd	167127
go	158661
pcre2	151602
simdjson	140416
libffi	137623
ncurses	134718
readline	132728
lz4	127519
icu4c@78	126055
gmp	124444
libtiff	124240
json-c	123121
little-cms2	118403
mpdecimal	114351
gcc	109749
protobuf	107249
expat	104867
jpeg-turbo	103859
zlib-ng-compat	103362
libx11	102294
libnghttp2	102157
libcap	96536
libpng	95357
poppler	88759
abseil	87000
gettext	85960
webp	85276
git	83391
mpg123	82245
libunistring	81949
p11-kit	81260
pango	80358
libngtcp2	80021
libnghttp3	79394
sdl3	79249
z3	78826
llvm	78654
bubblewrap	77600
jq	77456
giflib	77378
python@3.13	76076
ripgrep	75504
x265	74905
openjdk	73913
llhttp	73535
freetype	72542
oniguruma	71077
python@3.12	70734
brotli	70285
c-ares	69730
coreutils	69658
dav1d	69558
mise	69258
fmt	69115
libssh2	68800
xorgproto	68568
pipx	67924
graphite2	66350
simdutf	65731
libvmaf	65383
nss	64447
yq	63698
imagemagick	63656
xcbeautify	63163
libpsl	62487
gnupg	62193
pnpm	61539
libxext	61527
tmux	61098
yt-dlp	60527
libxcb	60508
fzf	60423
libtool	59032
hello	58998
merve	57674
ollama	56898
ada-url	56866
libvpx	56389
gnutls	56201
gdk-pixbuf	56145
deno	55813
krb5	55614
ruby	54935
openldap	54017
ninja	53826
