formula	count
openssl@3	441139
ca-certificates	426605
sqlite	358031
python@3.14	327578
gh	301091
node	286437
xz	256059
zstd	222590
glib	206121
libcap	201423
fontconfig	195931
awscli	187451
readline	183251
bubblewrap	182313
ffmpeg	174404
uv	169968
pcre2	169579
icu4c@78	165320
lz4	165213
libffi	158608
cmake	152466
harfbuzz	147486
mpdecimal	142134
gmp	138615
libngtcp2	137509
jpeg-turbo	134216
libnghttp3	132488
libpng	126255
libunistring	124770
gettext	122198
little-cms2	121759
libx11	121206
ncurses	120677
libtiff	118087
fmt	114388
graphite2	113817
gcc	112671
llhttp	112477
git	112351
pkgconf	109514
go	109465
expat	108518
libvmaf	108478
zlib-ng-compat	105180
freetype	100147
jq	97413
llvm	97320
libxext	92559
poppler	90141
xorgproto	88507
brotli	87957
libnghttp2	85390
giflib	85138
python@3.13	84013
protobuf	83624
coreutils	82090
pango	81440
gnutls	80753
openjph	79536
gnupg	78105
imagemagick	77487
cairo	77268
tmux	77166
pipx	76957
libxcb	76823
openexr	76548
xcbeautify	74282
c-ares	73420
python@3.12	73006
certifi	72658
ollama	70797
pixman	70638
gdk-pixbuf	70392
hdrhistogram_c	69539
deno	69497
docker	68383
x265	66006
mise	65680
libomp	65269
dav1d	65120
libxau	64498
z3	64167
libxdmcp	63090
curl	62681
oniguruma	62576
ripgrep	62359
gpgme	62134
libuv	61927
sdl3	61717
libxrender	61620
pnpm	61368
nettle	60407
pyenv	60317
simdjson	60186
bash	59413
krb5	59141
m4	58427
yt-dlp	58211
just	58013
simdutf	57805
