name	stargazers_count	html_url
VoCat	429	https://github.com/MengMengCode/VoCat
undo	373	https://github.com/edaywalid/undo
shellgym	336	https://github.com/iximiuz/shellgym
DJOneHub-mac-enhanced	283	https://github.com/rogerbush007-a11y/DJOneHub-mac-enhanced
KPanel	276	https://github.com/kejilion/KPanel
codex-subscription-router	261	https://github.com/b-nnett/codex-subscription-router
sub2api-guardian	235	https://github.com/codermyxiaoc/sub2api-guardian
warpscout	229	https://github.com/vernette/warpscout
fanout	192	https://github.com/byJoey/fanout
WhiteVPN-Desktop	180	https://github.com/WhiteDNS/WhiteVPN-Desktop
