name	stargazers_count	html_url
spank	2573	https://github.com/taigrr/spank
cc-connect	1560	https://github.com/chenhg5/cc-connect
engram	1401	https://github.com/Gentleman-Programming/engram
cliamp	850	https://github.com/bjarneo/cliamp
goclaw	779	https://github.com/nextlevelbuilder/goclaw
slim	690	https://github.com/kamranahmedse/slim
clihub	617	https://github.com/thellimist/clihub
axe	603	https://github.com/jrswab/axe
agentsview	517	https://github.com/wesm/agentsview
discrawl	512	https://github.com/steipete/discrawl
