name	stargazers_count	html_url
cli	7093	https://github.com/larksuite/cli
sheets	1645	https://github.com/maaslalani/sheets
dingtalk-workspace-cli	1548	https://github.com/DingTalk-Real-AI/dingtalk-workspace-cli
weclaw	1180	https://github.com/fastclaw-ai/weclaw
cc-skills-golang	1077	https://github.com/samber/cc-skills-golang
openilink-hub	991	https://github.com/openilink/openilink-hub
folio	610	https://github.com/carlos7ags/folio
regplatformm	588	https://github.com/xiaolajiaoyyds/regplatformm
codex2api	570	https://github.com/james-6-23/codex2api
glazepkg	458	https://github.com/neur0map/glazepkg
