name	stargazers_count	html_url
sonar	861	https://github.com/raskrebs/sonar
discrawl	601	https://github.com/steipete/discrawl
regplatformm	567	https://github.com/xiaolajiaoyyds/regplatformm
folio	559	https://github.com/carlos7ags/folio
glazepkg	435	https://github.com/neur0map/glazepkg
codex2api	397	https://github.com/james-6-23/codex2api
drift	366	https://github.com/phlx0/drift
scion	298	https://github.com/GoogleCloudPlatform/scion
wormhole	298	https://github.com/MuhammadHananAsghar/wormhole
typenix	291	https://github.com/ryanrasti/typenix
