name	stargazers_count	html_url
cli	8408	https://github.com/larksuite/cli
sheets	2042	https://github.com/maaslalani/sheets
xata	707	https://github.com/xataio/xata
artifact-fs	695	https://github.com/cloudflare/artifact-fs
figma-mcp-go	639	https://github.com/vkhanhqui/figma-mcp-go
quien	619	https://github.com/retlehs/quien
gopher-code	613	https://github.com/ProjectBarks/gopher-code
compozy	527	https://github.com/compozy/compozy
gpt2api	487	https://github.com/432539/gpt2api
gopacket	450	https://github.com/mandiant/gopacket
