name	stargazers_count	html_url
kage	2227	https://github.com/tamnd/kage
SenPaiScanner	1810	https://github.com/MatinSenPai/SenPaiScanner
wa-app	549	https://github.com/pood1e/wa-app
ku	399	https://github.com/bjarneo/ku
EasySNI	291	https://github.com/macan-dev/EasySNI
WhiteDNS-Wizard	268	https://github.com/WhiteDNS/WhiteDNS-Wizard
ArachneC2	267	https://github.com/portbuster1337/ArachneC2
make-look-scanned	246	https://github.com/overflowy/make-look-scanned
rstaspoof	228	https://github.com/rstagit/rstaspoof
Ferrum	186	https://github.com/kernelstub/Ferrum
