name	stargazers_count	html_url
career-ops	10880	https://github.com/santifer/career-ops
cli	6810	https://github.com/larksuite/cli
dingtalk-workspace-cli	1506	https://github.com/DingTalk-Real-AI/dingtalk-workspace-cli
sheets	1390	https://github.com/maaslalani/sheets
weclaw	1147	https://github.com/fastclaw-ai/weclaw
cc-skills-golang	1016	https://github.com/samber/cc-skills-golang
openilink-hub	908	https://github.com/openilink/openilink-hub
folio	598	https://github.com/carlos7ags/folio
regplatformm	581	https://github.com/xiaolajiaoyyds/regplatformm
codex2api	558	https://github.com/james-6-23/codex2api
