name	stargazers_count	html_url
pinchtab	6304	https://github.com/pinchtab/pinchtab
spank	2392	https://github.com/taigrr/spank
sql-tap	1337	https://github.com/mickamy/sql-tap
greenlight	1176	https://github.com/RevylAI/greenlight
engram	971	https://github.com/Gentleman-Programming/engram
cc-connect	795	https://github.com/chenhg5/cc-connect
cliamp	777	https://github.com/bjarneo/cliamp
goclaw	649	https://github.com/nextlevelbuilder/goclaw
clihub	600	https://github.com/thellimist/clihub
klaw.sh	576	https://github.com/klawsh/klaw.sh
