name	stargazers_count	html_url
VoCat	529	https://github.com/MengMengCode/VoCat
codex-subscription-router	375	https://github.com/b-nnett/codex-subscription-router
queqiao	349	https://github.com/bojieli/queqiao
DJOneHub-mac-enhanced	319	https://github.com/rogerbush007-a11y/DJOneHub-mac-enhanced
KPanel	298	https://github.com/kejilion/KPanel
sub2api-guardian	235	https://github.com/codermyxiaoc/sub2api-guardian
WhiteVPN-Desktop	222	https://github.com/WhiteDNS/WhiteVPN-Desktop
lsoff	214	https://github.com/yutat23/lsoff
fanout	202	https://github.com/byJoey/fanout
opencode2api	193	https://github.com/jasonxu114514/opencode2api
