name	stargazers_count	html_url
grokcli-2api	562	https://github.com/HM2899/grokcli-2api
Grok-Register	491	https://github.com/Charles-0509/Grok-Register
undo	356	https://github.com/edaywalid/undo
shellgym	296	https://github.com/iximiuz/shellgym
DJOneHub	294	https://github.com/ZenGeekLabs/DJOneHub
icloud-hme	283	https://github.com/xiaozhou26/icloud-hme
simslim	269	https://github.com/MobAI-App/simslim
sub2api-guardian	221	https://github.com/codermyxiaoc/sub2api-guardian
moji	207	https://github.com/Microck/moji
DJOneHub-mac-enhanced	185	https://github.com/rogerbush007-a11y/DJOneHub-mac-enhanced
