name	stargazers_count	html_url
bumblebee	4480	https://github.com/perplexityai/bumblebee
kage	1751	https://github.com/tamnd/kage
SenPaiScanner	1615	https://github.com/MatinSenPai/SenPaiScanner
wa-app	517	https://github.com/pood1e/wa-app
ku	296	https://github.com/bjarneo/ku
EasySNI	240	https://github.com/macan-dev/EasySNI
WhiteDNS-Wizard	236	https://github.com/iampedii/WhiteDNS-Wizard
ArachneC2	234	https://github.com/portbuster1337/ArachneC2
rstaspoof	226	https://github.com/rstagit/rstaspoof
Ferrum	173	https://github.com/kernelstub/Ferrum
