name	stargazers_count	html_url
VoCat	583	https://github.com/MengMengCode/VoCat
anti-mage	398	https://github.com/N4darae/anti-mage
codex-subscription-router	389	https://github.com/b-nnett/codex-subscription-router
queqiao	384	https://github.com/bojieli/queqiao
WhiteVPN-Desktop	239	https://github.com/WhiteDNS/WhiteVPN-Desktop
opencode2api	229	https://github.com/jasonxu114514/opencode2api
lsoff	228	https://github.com/yutat23/lsoff
tproxy-server	192	https://github.com/telegramdesktop/tproxy-server
echolocal	164	https://github.com/ygelfand/echolocal
DJ4Hub	141	https://github.com/WongLoki/DJ4Hub
