name	stargazers_count	html_url
anti-mage	1553	https://github.com/N4darae/anti-mage
boop	745	https://github.com/chrisgreg/boop
okf-agent-memory	519	https://github.com/okf-memory/okf-agent-memory
trustmebro	451	https://github.com/DavidCarliez/trustmebro
codex-subscription-router	407	https://github.com/b-nnett/codex-subscription-router
LayerX-Network	373	https://github.com/Sidiora-Labs/LayerX-Network
lsoff	245	https://github.com/yutat23/lsoff
try-omarchy-windows	245	https://github.com/omacom/try-omarchy-windows
whip	222	https://github.com/context-labs/whip
MeshLAN	214	https://github.com/zhaoxuya520/MeshLAN
