name	stargazers_count	html_url
bumblebee	3782	https://github.com/perplexityai/bumblebee
Skirk	761	https://github.com/ShahabSL/Skirk
zyrln	707	https://github.com/ajavadinezhad/zyrln
mhr-cfw-go	512	https://github.com/ThisIsDara/mhr-cfw-go
substrate	351	https://github.com/agent-substrate/substrate
open-code-review	326	https://github.com/alibaba/open-code-review
btype	265	https://github.com/tidwall/btype
CPA-Helper	249	https://github.com/walkingddd/CPA-Helper
comview	240	https://github.com/rockorager/comview
DeepSeek-Code-Whale	235	https://github.com/usewhale/DeepSeek-Code-Whale
