name	stargazers_count	html_url
pinchtab	7439	https://github.com/pinchtab/pinchtab
spank	2517	https://github.com/taigrr/spank
sql-tap	1368	https://github.com/mickamy/sql-tap
engram	1279	https://github.com/Gentleman-Programming/engram
cc-connect	1186	https://github.com/chenhg5/cc-connect
cliamp	813	https://github.com/bjarneo/cliamp
goclaw	740	https://github.com/nextlevelbuilder/goclaw
clihub	611	https://github.com/thellimist/clihub
slim	605	https://github.com/kamranahmedse/slim
klaw.sh	598	https://github.com/klawsh/klaw.sh
