name	stargazers_count	html_url
sonar	818	https://github.com/raskrebs/sonar
discrawl	591	https://github.com/steipete/discrawl
folio	545	https://github.com/carlos7ags/folio
regplatformm	504	https://github.com/xiaolajiaoyyds/regplatformm
glazepkg	400	https://github.com/neur0map/glazepkg
drift	320	https://github.com/phlx0/drift
VMPacker	315	https://github.com/LeoChen-CoreMind/VMPacker
gpdf	312	https://github.com/gpdf-dev/gpdf
aptui	300	https://github.com/mexirica/aptui
wormhole	293	https://github.com/MuhammadHananAsghar/wormhole
