name	stargazers_count	html_url
discrawl	603	https://github.com/steipete/discrawl
regplatformm	579	https://github.com/xiaolajiaoyyds/regplatformm
folio	567	https://github.com/carlos7ags/folio
codex2api	485	https://github.com/james-6-23/codex2api
glazepkg	446	https://github.com/neur0map/glazepkg
drift	391	https://github.com/phlx0/drift
scion	321	https://github.com/GoogleCloudPlatform/scion
wormhole	302	https://github.com/MuhammadHananAsghar/wormhole
typenix	293	https://github.com/ryanrasti/typenix
sheets	276	https://github.com/maaslalani/sheets
