name	stargazers_count	html_url
bumblebee	4047	https://github.com/perplexityai/bumblebee
SenPaiScanner	798	https://github.com/MatinSenPai/SenPaiScanner
zyrln	723	https://github.com/ajavadinezhad/zyrln
open-code-review	595	https://github.com/alibaba/open-code-review
mhr-cfw-go	519	https://github.com/ThisIsDara/mhr-cfw-go
91	399	https://github.com/nianzhibai/91
substrate	388	https://github.com/agent-substrate/substrate
DeepSeek-Code-Whale	319	https://github.com/usewhale/DeepSeek-Code-Whale
btype	270	https://github.com/tidwall/btype
CPA-Helper	259	https://github.com/walkingddd/CPA-Helper
