name	stargazers_count	html_url
picoclaw	21327	https://github.com/sipeed/picoclaw
pinchtab	2311	https://github.com/pinchtab/pinchtab
sql-tap	1253	https://github.com/mickamy/sql-tap
rememory	1207	https://github.com/eljojo/rememory
greenlight	1149	https://github.com/RevylAI/greenlight
picobot	1104	https://github.com/louisho5/picobot
spank	1017	https://github.com/taigrr/spank
micasa	1017	https://github.com/cpcloud/micasa
nightshift	812	https://github.com/marcus/nightshift
jcp	782	https://github.com/run-bigpig/jcp
