name	stargazers_count	html_url
bumblebee	4290	https://github.com/perplexityai/bumblebee
SenPaiScanner	1250	https://github.com/MatinSenPai/SenPaiScanner
91	950	https://github.com/nianzhibai/91
btype	275	https://github.com/tidwall/btype
CPA-Helper	273	https://github.com/walkingddd/CPA-Helper
comview	248	https://github.com/rockorager/comview
rstaspoof	211	https://github.com/rstagit/rstaspoof
Acceptance-Pipeline-Specification	145	https://github.com/unclebob/Acceptance-Pipeline-Specification
whitelist-bypass-iran	144	https://github.com/kulikov0/whitelist-bypass-iran
saboteur	141	https://github.com/vadimsemenykv/saboteur
