name	stargazers_count	html_url
pinchtab	5902	https://github.com/pinchtab/pinchtab
spank	2318	https://github.com/taigrr/spank
sql-tap	1332	https://github.com/mickamy/sql-tap
greenlight	1164	https://github.com/RevylAI/greenlight
engram	913	https://github.com/Gentleman-Programming/engram
cliamp	758	https://github.com/bjarneo/cliamp
cc-connect	654	https://github.com/chenhg5/cc-connect
clihub	594	https://github.com/thellimist/clihub
goclaw	593	https://github.com/nextlevelbuilder/goclaw
klaw.sh	575	https://github.com/klawsh/klaw.sh
