name	stargazers_count	html_url
open-code-review	6631	https://github.com/alibaba/open-code-review
bumblebee	4427	https://github.com/perplexityai/bumblebee
SenPaiScanner	1512	https://github.com/MatinSenPai/SenPaiScanner
sandboxd	599	https://github.com/tastyeffectco/sandboxd
DEEIX-Chat	511	https://github.com/DEEIX-AI/DEEIX-Chat
wa-app	464	https://github.com/pood1e/wa-app
officedex	367	https://github.com/officecli/officedex
newsjack	346	https://github.com/elvisun/newsjack
Image-Studio	296	https://github.com/RoseKhlifa/Image-Studio
ongrid	235	https://github.com/ongridio/ongrid
