name	stargazers_count	html_url
anti-mage	1498	https://github.com/N4darae/anti-mage
boop	740	https://github.com/chrisgreg/boop
codex-subscription-router	406	https://github.com/b-nnett/codex-subscription-router
lsoff	242	https://github.com/yutat23/lsoff
nodelume	204	https://github.com/chenb1522/nodelume
try-omarchy-windows	187	https://github.com/omacom/try-omarchy-windows
DJ4Hub	150	https://github.com/WongLoki/DJ4Hub
veet	143	https://github.com/swadhinbiswas/veet
AceShell	141	https://github.com/dingtongbin/AceShell
runpool	135	https://github.com/rhobuild/runpool
