name	stargazers_count	html_url
bumblebee	4226	https://github.com/perplexityai/bumblebee
open-code-review	1165	https://github.com/alibaba/open-code-review
SenPaiScanner	1028	https://github.com/MatinSenPai/SenPaiScanner
91	896	https://github.com/nianzhibai/91
substrate	455	https://github.com/agent-substrate/substrate
btype	273	https://github.com/tidwall/btype
CPA-Helper	271	https://github.com/walkingddd/CPA-Helper
comview	247	https://github.com/rockorager/comview
officedex	233	https://github.com/officecli/officedex
DEEIX-Chat	217	https://github.com/DEEIX-AI/DEEIX-Chat
