name	stargazers_count	html_url
bumblebee	4447	https://github.com/perplexityai/bumblebee
SenPaiScanner	1535	https://github.com/MatinSenPai/SenPaiScanner
sandboxd	610	https://github.com/tastyeffectco/sandboxd
kage	553	https://github.com/tamnd/kage
DEEIX-Chat	515	https://github.com/DEEIX-AI/DEEIX-Chat
wa-app	497	https://github.com/pood1e/wa-app
newsjack	362	https://github.com/elvisun/newsjack
Image-Studio	302	https://github.com/RoseKhlifa/Image-Studio
ongrid	237	https://github.com/ongridio/ongrid
privacy-filter	233	https://github.com/packyme/privacy-filter
