name	stargazers_count	html_url
bumblebee	3914	https://github.com/perplexityai/bumblebee
Skirk	766	https://github.com/ShahabSL/Skirk
zyrln	711	https://github.com/ajavadinezhad/zyrln
mhr-cfw-go	515	https://github.com/ThisIsDara/mhr-cfw-go
SenPaiScanner	367	https://github.com/MatinSenPai/SenPaiScanner
btype	268	https://github.com/tidwall/btype
CPA-Helper	254	https://github.com/walkingddd/CPA-Helper
comview	241	https://github.com/rockorager/comview
fswatcher	213	https://github.com/fswatcher/fswatcher
91	170	https://github.com/nianzhibai/91
