name	stargazers_count	html_url
anti-mage	1591	https://github.com/N4darae/anti-mage
boop	748	https://github.com/chrisgreg/boop
okf-agent-memory	604	https://github.com/okf-memory/okf-agent-memory
trustmebro	453	https://github.com/DavidCarliez/trustmebro
rune	393	https://github.com/unstablebuild/rune
try-omarchy-windows	314	https://github.com/omacom/try-omarchy-windows
whip	223	https://github.com/context-labs/whip
MeshLAN	214	https://github.com/zhaoxuya520/MeshLAN
zilan	202	https://github.com/lxcshine/zilan
YourDesk	196	https://github.com/VaderChen/YourDesk
