name	stargazers_count	html_url
spank	2757	https://github.com/taigrr/spank
cliamp	858	https://github.com/bjarneo/cliamp
slim	735	https://github.com/kamranahmedse/slim
kula	634	https://github.com/c0m4r/kula
discrawl	520	https://github.com/steipete/discrawl
Resin	471	https://github.com/Resinat/Resin
gotreesitter	405	https://github.com/odvcencio/gotreesitter
VMPacker	294	https://github.com/LeoChen-CoreMind/VMPacker
wormhole	252	https://github.com/MuhammadHananAsghar/wormhole
watchtower	239	https://github.com/lajosdeme/watchtower
