name	stargazers_count	html_url
doc7	1173	https://github.com/magicrew/doc7
pgbot	719	https://github.com/pgrundev/pgbot
VoCat	570	https://github.com/MengMengCode/VoCat
easy-stock	462	https://github.com/jundizhou/easy-stock
codex-subscription-router	385	https://github.com/b-nnett/codex-subscription-router
queqiao	381	https://github.com/bojieli/queqiao
mcpx	367	https://github.com/opentokenz/mcpx
grok2api-egress-enhancements	297	https://github.com/lij768423-svg/grok2api-egress-enhancements
mole	290	https://github.com/lajosdeme/mole
sub2api-guardian	235	https://github.com/codermyxiaoc/sub2api-guardian
