name	stargazers_count	html_url
anti-mage	1333	https://github.com/N4darae/anti-mage
VoCat	734	https://github.com/MengMengCode/VoCat
boop	677	https://github.com/chrisgreg/boop
codex-subscription-router	397	https://github.com/b-nnett/codex-subscription-router
queqiao	394	https://github.com/bojieli/queqiao
LayerX-Protocol	384	https://github.com/Sidiora-Labs/LayerX-Protocol
WhiteVPN-Desktop	256	https://github.com/WhiteDNS/WhiteVPN-Desktop
tproxy-server	253	https://github.com/telegramdesktop/tproxy-server
lsoff	241	https://github.com/yutat23/lsoff
nodelume	187	https://github.com/chenb1522/nodelume
