name	stargazers_count	html_url
anti-mage	992	https://github.com/N4darae/anti-mage
pgbot	811	https://github.com/pgrundev/pgbot
VoCat	685	https://github.com/MengMengCode/VoCat
easy-stock	590	https://github.com/jundizhou/easy-stock
boop	470	https://github.com/chrisgreg/boop
codex-subscription-router	392	https://github.com/b-nnett/codex-subscription-router
queqiao	389	https://github.com/bojieli/queqiao
WhiteVPN-Desktop	245	https://github.com/WhiteDNS/WhiteVPN-Desktop
opencode2api	239	https://github.com/jasonxu114514/opencode2api
lsoff	234	https://github.com/yutat23/lsoff
