name	stargazers_count	html_url
boop	758	https://github.com/chrisgreg/boop
ccodex-sleep-state	482	https://github.com/gylive/ccodex-sleep-state
try-omarchy-windows	436	https://github.com/omacom/try-omarchy-windows
NFCX	248	https://github.com/BennyThink/NFCX
OpenGFW	235	https://github.com/HyNetworks/OpenGFW
3x-ui_runonflux	209	https://github.com/x4gpanell/3x-ui_runonflux
Tailtab	207	https://github.com/Stocist/Tailtab
mailez	205	https://github.com/mailez-hq/mailez
shape	191	https://github.com/rhevorn/shape
Whatsapp-Dekstop	190	https://github.com/vianziro/Whatsapp-Dekstop
