name	stargazers_count	html_url
pinchtab	6295	https://github.com/pinchtab/pinchtab
spank	2390	https://github.com/taigrr/spank
sql-tap	1337	https://github.com/mickamy/sql-tap
greenlight	1171	https://github.com/RevylAI/greenlight
cliamp	776	https://github.com/bjarneo/cliamp
slim	548	https://github.com/kamranahmedse/slim
discrawl	484	https://github.com/steipete/discrawl
Resin	429	https://github.com/Resinat/Resin
gotreesitter	397	https://github.com/odvcencio/gotreesitter
kula	294	https://github.com/c0m4r/kula
