name	stargazers_count	html_url
anti-mage	1471	https://github.com/N4darae/anti-mage
pgbot	950	https://github.com/pgrundev/pgbot
boop	728	https://github.com/chrisgreg/boop
trustmebro	439	https://github.com/DavidCarliez/trustmebro
codex-subscription-router	403	https://github.com/b-nnett/codex-subscription-router
LayerX-Protocol	383	https://github.com/Sidiora-Labs/LayerX-Protocol
tproxy-server	274	https://github.com/telegramdesktop/tproxy-server
opencode2api	259	https://github.com/jasonxu114514/opencode2api
lsoff	242	https://github.com/yutat23/lsoff
whip	214	https://github.com/context-labs/whip
