name	stargazers_count	html_url
cli	8324	https://github.com/larksuite/cli
sheets	2030	https://github.com/maaslalani/sheets
xata	684	https://github.com/xataio/xata
artifact-fs	667	https://github.com/cloudflare/artifact-fs
codex2api	666	https://github.com/james-6-23/codex2api
figma-mcp-go	634	https://github.com/vkhanhqui/figma-mcp-go
quien	618	https://github.com/retlehs/quien
gopher-code	590	https://github.com/ProjectBarks/gopher-code
compozy	512	https://github.com/compozy/compozy
sage-wiki	438	https://github.com/xoai/sage-wiki
