name	stargazers_count	html_url
anti-mage	1663	https://github.com/N4darae/anti-mage
boop	755	https://github.com/chrisgreg/boop
rune	748	https://github.com/unstablebuild/rune
okf-agent-memory	682	https://github.com/okf-memory/okf-agent-memory
trustmebro	484	https://github.com/DavidCarliez/trustmebro
try-omarchy-windows	380	https://github.com/omacom/try-omarchy-windows
workbuddy2api-panel	326	https://github.com/linguo2625469/workbuddy2api-panel
YourDesk	239	https://github.com/VaderChen/YourDesk
MeshLAN	217	https://github.com/zhaoxuya520/MeshLAN
Tailtab	203	https://github.com/Stocist/Tailtab
