name	stargazers_count	html_url
picoclaw	16450	https://github.com/sipeed/picoclaw
msgvault	1134	https://github.com/wesm/msgvault
rememory	1081	https://github.com/eljojo/rememory
greenlight	1077	https://github.com/RevylAI/greenlight
sql-tap	914	https://github.com/mickamy/sql-tap
pinchtab	869	https://github.com/pinchtab/pinchtab
nightshift	727	https://github.com/marcus/nightshift
jcp	710	https://github.com/run-bigpig/jcp
clawlet	660	https://github.com/mosaxiv/clawlet
picobot	540	https://github.com/louisho5/picobot
