name	stargazers_count	html_url
fast	318	https://github.com/maaslalani/fast
WaCalls	269	https://github.com/JotaDev66/WaCalls
flow	255	https://github.com/programmersd21/flow
mediago	206	https://github.com/Sophomoresty/mediago
px0	187	https://github.com/px0-ai/px0
mobazha	181	https://github.com/mobazha/mobazha
icloud-hme	180	https://github.com/xiaozhou26/icloud-hme
transit-hub	165	https://github.com/deviseo/transit-hub
riptide	160	https://github.com/Foxemsx/riptide
Nox	159	https://github.com/kernelstub/Nox
