name	stargazers_count	html_url
gpt2api	1330	https://github.com/432539/gpt2api
quien	819	https://github.com/retlehs/quien
xata	801	https://github.com/xataio/xata
GooseRelayVPN	682	https://github.com/Kianmhz/GooseRelayVPN
stash	644	https://github.com/alash3al/stash
gopacket	609	https://github.com/mandiant/gopacket
CrabTrap	570	https://github.com/brexhq/CrabTrap
FlowDriver	510	https://github.com/NullLatency/FlowDriver
kiwifs	434	https://github.com/kiwifs/kiwifs
Freebuff2API	391	https://github.com/Quorinex/Freebuff2API
