name	stargazers_count	html_url
boop	757	https://github.com/chrisgreg/boop
try-omarchy-windows	419	https://github.com/omacom/try-omarchy-windows
ccodex-sleep-state	332	https://github.com/gylive/ccodex-sleep-state
NFCX	230	https://github.com/BennyThink/NFCX
Tailtab	206	https://github.com/Stocist/Tailtab
3x-ui_runonflux	205	https://github.com/x4gpanell/3x-ui_runonflux
Whatsapp-Dekstop	190	https://github.com/vianziro/Whatsapp-Dekstop
shape	188	https://github.com/rhevorn/shape
herdr-auto-title	164	https://github.com/kryptamine/herdr-auto-title
mailez	162	https://github.com/mailez-hq/mailez
