name	stargazers_count	html_url
conversation-steganography	1209	https://github.com/nethical6/conversation-steganography
doc7	1051	https://github.com/magicrew/doc7
numbat	897	https://github.com/perplexityai/numbat
Grok-Register	501	https://github.com/Charles-0509/Grok-Register
DJOneHub	401	https://github.com/ZenGeekLabs/DJOneHub
undo	373	https://github.com/edaywalid/undo
shellgym	329	https://github.com/iximiuz/shellgym
agent-manager	294	https://github.com/YoanWai/agent-manager
simslim	279	https://github.com/MobAI-App/simslim
chartr	276	https://github.com/rengwu/chartr
