name	stargazers_count	html_url
kage	1855	https://github.com/tamnd/kage
SenPaiScanner	1699	https://github.com/MatinSenPai/SenPaiScanner
wa-app	520	https://github.com/pood1e/wa-app
ku	327	https://github.com/bjarneo/ku
EasySNI	257	https://github.com/macan-dev/EasySNI
WhiteDNS-Wizard	240	https://github.com/iampedii/WhiteDNS-Wizard
ArachneC2	236	https://github.com/portbuster1337/ArachneC2
rstaspoof	228	https://github.com/rstagit/rstaspoof
Ferrum	179	https://github.com/kernelstub/Ferrum
CLICD	172	https://github.com/MengMengCode/CLICD
